"Product Name","Excerpt","Type","Price","Sale Price","Category","Featured Image","Featured Image Thumbnail","Featured Image (Embed)","Featured Image Title","Featured Image Caption","Featured Image Alternative Text","Featured Image Description","Product Gallery","Product Gallery Title","Product Gallery Thumbnail","Product Gallery Caption","Product Gallery (Embed)","Product Gallery Alt","Product Gallery Description","WordPress SEO - Focus Keyword","Attribute: Color","Attribute: Types","WordPress SEO - Meta Description","WordPress SEO - SEO Title"
"ماسك ليلي لشفاءه لانييج بالنعناع 20g","<strong>ماسك ليلي لشفاءه لانييج بالنعناع 20g :</strong>
<ul>
 	<li class=""ql-direction-rtl ql-align-right"">امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه .</li>
 	<li class=""ql-direction-rtl ql-align-right"">( قناع نوم ) من LANEIGE .</li>
 	<li class=""ql-direction-rtl ql-align-right"">يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه لامتصاص سريع.</li>
 	<li class=""ql-direction-rtl ql-align-right"">غني بمزيج من الفيتامين C ومضادات الأكسدة ، يقدم هذا القناع الغني بمركب النعناع مزيجًا صحيًا وعطريًا من مستخلص النعناع .</li>
</ul>","Simple Product","112.70","78.89","العناية|العناية>العناية بالشفاه|المكياج>الشفاه>لانييج","https://meralll.com/wp-content/uploads/2021/04/qggRADcQ4y9K0vdRy87XZr8ggdOwol2rY8AYacn7.jpg","https://meralll.com/wp-content/uploads/2021/04/qggRADcQ4y9K0vdRy87XZr8ggdOwol2rY8AYacn7-150x150.jpg","","qggRADcQ4y9K0vdRy87XZr8ggdOwol2rY8AYacn7","","","","","","","","","","","","","","امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه( قناع نوم ) من LANEIGE .يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه","%%title%% %%page%% %%sep%% %%sitename%% القناع الغني بمركب النعناع"
"ماسك الشفاه لانييج بالتفاح والليمون 20g","<strong>ماسك الشفاه لانييج بالتفاح والليمون 20g :</strong>
<ul>
 	<li class=""ql-direction-rtl ql-align-right"">امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه .</li>
 	<li class=""ql-direction-rtl ql-align-right"">( قناع نوم ) من LANEIGE .</li>
 	<li class=""ql-direction-rtl ql-align-right"">يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه لامتصاص سريع.</li>
 	<li class=""ql-direction-rtl ql-align-right"">غني بمزيج من الفيتامين C ومضادات الأكسدة ، يقدم هذا القناع الغني بمركب التفتح واليمون مزيجًا صحيًا وعطريًا من مستخلص التفاح واليمون .</li>
</ul>","Simple Product","112.70","78.89","العناية|العناية>العناية بالشفاه|المكياج>الشفاه>لانييج","https://meralll.com/wp-content/uploads/2021/04/hZxelP7hIIxTqgy5jigW2l9WsagkaI7B6fR8bVyL.jpeg","https://meralll.com/wp-content/uploads/2021/04/hZxelP7hIIxTqgy5jigW2l9WsagkaI7B6fR8bVyL-150x150.jpeg","","hZxelP7hIIxTqgy5jigW2l9WsagkaI7B6fR8bVyL","","","","","","","","","","","","","","امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه( قناع نوم ) من LANEIGE .يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه","%%title%% %%page%% %%sep%% %%sitename%% لقناع الغني بمركب التفتح واليمون"
"ماسك ليلي للشفاه لانييج جريب فروت 20g","<strong>ماسك ليلي للشفاه لانييج جريب فروت 20g :</strong>
<ul>
 	<li class=""ql-align-right ql-direction-rtl"">امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه .</li>
 	<li class=""ql-align-right ql-direction-rtl"">( قناع نوم ) من LANEIGE .</li>
 	<li class=""ql-align-right ql-direction-rtl"">يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه لامتصاص سريع.</li>
 	<li class=""ql-align-right ql-direction-rtl"">غني بمزيج من الفيتامين C ومضادات الأكسدة ، يقدم هذا القناع الغني بمركب الجريب فروت مزيجًا صحيًا وعطريًا من مستخلص الجريب فروت .</li>
</ul>","Simple Product","112.70","78.78","العناية|العناية>العناية بالشفاه|المكياج>الشفاه|المكياج>الشفاه>لانييج","https://meralll.com/wp-content/uploads/2021/04/Lt7Mrkzy2prHkjtTgS9QYCCMdSKSk4cUGkXaTT1U.jpg","https://meralll.com/wp-content/uploads/2021/04/Lt7Mrkzy2prHkjtTgS9QYCCMdSKSk4cUGkXaTT1U-150x150.jpg","","Lt7Mrkzy2prHkjtTgS9QYCCMdSKSk4cUGkXaTT1U","","","","","","","","","","","","","","امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه( قناع نوم ) من LANEIGE .يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه.","%%title%% %%page%% %%sep%% %%sitename%% يقدم هذا القناع الغني بمركب الجريب فروت"
"ماسك الشفاه لانييج بالتوت 20g","<strong>ماسك الشفاه لانييج بالتوت 20g :</strong>
<ul>
 	<li>امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه ( قناع نوم ) من LANEIGE . يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه لامتصاص سريع.</li>
 	<li>غني بمزيج من الفيتامين C ومضادات الأكسدة ، يقدم هذا القناع الغني بمركب التوت مزيجًا صحيًا وعطريًا من مستخلص التوت والفراولة .</li>
</ul>","Simple Product","112.70","78.78","العناية|العناية>العناية بالشفاه|المكياج>الشفاه|المكياج>الشفاه>لانييج","https://meralll.com/wp-content/uploads/2021/04/oskFIQeRAmwcmAoSOCXBKRBYmLypohVMaD3z9zDs-1.jpeg","https://meralll.com/wp-content/uploads/2021/04/oskFIQeRAmwcmAoSOCXBKRBYmLypohVMaD3z9zDs-1-150x150.jpeg","","oskFIQeRAmwcmAoSOCXBKRBYmLypohVMaD3z9zDs (1)","","","","https://meralll.com/wp-content/uploads/2021/04/l7TL7qMHSQ8HqwR2ZkrGB1e63S82AjdBzZlWQ3Yl-1.jpg","","https://meralll.com/wp-content/uploads/2021/04/l7TL7qMHSQ8HqwR2ZkrGB1e63S82AjdBzZlWQ3Yl-1-150x150.jpg","","","","","","","","امنحي شفاهك عناية خاصة وفائقة مع الماسك الليلي للشفاه ( قناع نوم ) من LANEIGE . يتمتع هذا المستحضر بقوام بلسم يلتصق بشكل وثيق بالشفاه","%%title%% %%page%% %%sep%% %%sitename%% عناية خاصة بمركب التوت"
"مرطب الشفايف كارمكس CARMEX","<strong>مرطب الشفايف كارمكس CARMEX :</strong>
<ul>
 	<li>مرطب الشفاة العصار  الكلاسيكي من كارمكس سهل الاستخدام .</li>
 	<li>مهديئ للشفاة ومرطب فعال للشفاة الجافة .</li>
 	<li>حامي من عوامل الاكسدة وعوامل الجو وما يشوبها من بكتيريا واوساخ .</li>
</ul>","Simple Product","28.75","","العناية|العناية>العناية بالشفاه|العناية>العناية بالشفاه>كارمكس","https://meralll.com/wp-content/uploads/2021/04/kLbh7Y0LLRlfwiyQBSPSawvTQ4R4keQ7KnNgjkNC-1.jpg","https://meralll.com/wp-content/uploads/2021/04/kLbh7Y0LLRlfwiyQBSPSawvTQ4R4keQ7KnNgjkNC-1-150x150.jpg","","kLbh7Y0LLRlfwiyQBSPSawvTQ4R4keQ7KnNgjkNC (1)","","","","","","","","","","","","","","مرطب الشفاة العصار  الكلاسيكي من كارمكس سهل الاستخدام .مهديئ للشفاة ومرطب فعال للشفاة الجافة .حامي من عوامل الاكسدة وعوامل الجو وما يشوبها .","%%title%% %%page%% %%sep%% %%sitename%% مرطب الشفايف كارمكس CARMEX"
"مرطب الشفايف كارمكسSCARMEX STRAWBERRY","<strong>مرطب الشفايف كارمكسSCARMEX STRAWBERRY :</strong>
<ul>
 	<li>مرطب الشفاة العصار  الكلاسيكي من كارمكس سهل الاستخدام .</li>
 	<li>مهديئ للشفاة ومرطب فعال للشفاة الجافة .</li>
 	<li>حامي من عوامل الاكسدة وعوامل الجو وما يشوبها من بكتيريا واوساخ .</li>
 	<li>بنكهة الفراولة .</li>
</ul>","Simple Product","28.75","","العناية|العناية>العناية بالشفاه|العناية>العناية بالشفاه>كارمكس","https://meralll.com/wp-content/uploads/2021/04/sQklQEVFjSnM34E0McrEk9ewpNYXt6vI1s2NpQal.jpg","https://meralll.com/wp-content/uploads/2021/04/sQklQEVFjSnM34E0McrEk9ewpNYXt6vI1s2NpQal-150x150.jpg","","sQklQEVFjSnM34E0McrEk9ewpNYXt6vI1s2NpQal","","","","https://meralll.com/wp-content/uploads/2021/04/YNTgj8HEwIHQ6QmKpX7HaiXEn5gExDW88leQIPEj.jpg","","https://meralll.com/wp-content/uploads/2021/04/YNTgj8HEwIHQ6QmKpX7HaiXEn5gExDW88leQIPEj-150x150.jpg","","","","","","","","مرطب الشفاة العصار  الكلاسيكي من كارمكس سهل الاستخدام .مهديئ للشفاة ومرطب فعال للشفاة الجافة .حامي من عوامل الاكسدة وعوامل الجو وما يشوبها .",""
"عطر افالون بيتش من صنسيت كافيه خوخ - او دي برفيوم 100ml","<h4 class=""product-details__title "">عطر افالون بيتش من صنسيت كافيه خوخ - او دي برفيوم 100ml :</h4>
<ul>
 	<li>العطر المميز من افالون برائحة الخوخ المنعش الذي يدوم طويلا .</li>
 	<li>للكبار والصغار المحبين للطبيعة .</li>
</ul>
<div class=""row mb-2 mb-md-0"">
<div class=""col-xs-6""></div>
</div>","Simple Product","75.00","67.20","العطور|العطور>صنسيت كافيه|صنسيت كافييه","https://meralll.com/wp-content/uploads/2021/04/خوخ.png","https://meralll.com/wp-content/uploads/2021/04/خوخ-150x150.png","","خوخ","","","","","","","","","","","","","","عطر افالون بيتش من صنسيت كافيه خوخ - او دي برفيوم 100ml العطر المميز من افالون برائحة الخوخ المنعش الذي يدوم طويلا .للكبار والصغار .","%%title%% %%page%% %%sep%% %%sitename%% او دي برفيوم 100ml"
"عطر مسك من جوفان 59ML","<strong>عطر مسك من جوفان 59ML :</strong>
<div class=""product-detials__desc"" data-shrink-height=""300"">
<ul>
 	<li>جوفان مسك كولونيا مركزه .</li>
 	<li>يأتي بتركيبة طبيعية مميزة و فريدة بالمسك المفعم بالحيوية و الشعور بالثقة.</li>
 	<li>ملائم للاستخدام اليومي لمعظم الأوقات .</li>
 	<li>ثابت لفترة طويلة .</li>
</ul>
&nbsp;

</div>
<div class=""product-details__hot""></div>","Simple Product","30.00","24.30","العطور|العطور>جوفان","https://meralll.com/wp-content/uploads/2021/04/جوفان-2.jpeg","https://meralll.com/wp-content/uploads/2021/04/جوفان-2-150x150.jpeg","","جوفان 2","","","","https://meralll.com/wp-content/uploads/2021/04/Avcav6wXTE8y1MjxbtOIDbKNjOXWX092qN577kmN.jpeg","","https://meralll.com/wp-content/uploads/2021/04/Avcav6wXTE8y1MjxbtOIDbKNjOXWX092qN577kmN-150x150.jpeg","","","","","","","","عطر مسك من جوفان 59ML :جوفان مسك كولونيا مركزه .يأتي بتركيبة طبيعية مميزة و فريدة بالمسك المفعم بالحيوية و الشعور بالثقة.","%%title%% %%page%% %%sep%% %%sitename%% عطر مسك من جوفان 59ML"
"مرطب الشفاءة كارمكس بنكهات متعددة","<strong> مجموعة مرطب الشفاة كارمكس بنكهات مختلفة :</strong>
<ul>
 	<li>طقم مرطب الشفاة كارمكس ذات النكهات المختلفة المحببة لاي شخص من الفراولة والكرز ومجموعة النباتات العطرية لجميع الاذواق .</li>
 	<li>يعتبر كارمكس مرطب قوي للشفايف ومهديئ فعال جدا للضرورة .</li>
</ul>","Simple Product","46.00","37.30","العناية>العناية بالشفاه|العناية>العناية بالشفاه>كارمكس","https://meralll.com/wp-content/uploads/2021/04/مرطب-شفاة.jpeg","https://meralll.com/wp-content/uploads/2021/04/مرطب-شفاة-150x150.jpeg","","مرطب شفاة","","","","https://meralll.com/wp-content/uploads/2021/04/كارمكس-2.jpeg","","https://meralll.com/wp-content/uploads/2021/04/كارمكس-2-150x150.jpeg","","","","","","",""," مجموعة مرطب الشفاة كارمكس بنكهات مختلفة :طقم مرطب الشفاة كارمكس ذات النكهات المختلفة المحببة لاي شخص من الفراولة والكرز ومجموعة النباتات .","%%title%% %%page%% %%sep%% %%sitename%% مرطب الشفاءة كارمكس بنكهات متعددة"
"معطر الشعر خصلة فيوليت - 125 مل","<strong>خصلة فيوليت :</strong>
<ul>
 	<li>نوع العطر: معطر للشعر .</li>
 	<li>الحجم: 125 مل.</li>
 	<li>روائح العطر:</li>
 	<li> مقدمة العطر: برغموت وغريب فروت وبيتي غراين وكشمش أسود.</li>
 	<li> قلب العطر: ياسمين وزنبق وبنفسج وخزامي وورد وحب الهيل.</li>
 	<li> قاعدة العطر: مسك ابيض وخشب الارز وعنبر وزهر السوسن وفانيليا.</li>
</ul>
&nbsp;","Simple Product","149.00","135.20","العطور|العطور>معطر الشعر|العناية>العناية بالشعر|المكياج","https://meralll.com/wp-content/uploads/2021/04/Es9jqap4TMhKyS16cpHZOoVEu2htrF52tsv5DctN.jpg","https://meralll.com/wp-content/uploads/2021/04/Es9jqap4TMhKyS16cpHZOoVEu2htrF52tsv5DctN-150x150.jpg","","Es9jqap4TMhKyS16cpHZOoVEu2htrF52tsv5DctN","","","","https://meralll.com/wp-content/uploads/2021/04/M9kC94kPJuvwcbghWpsDqiU1sw2B5Ts6vwXfpSnt.jpg|https://meralll.com/wp-content/uploads/2021/04/j4zSaPoXXhD5YrPSF8brzXbOA5Mghq29DDM2MUTM.jpeg|https://meralll.com/wp-content/uploads/2021/04/KbhaNHTgcQvWP2DvTjzNRWPlRZIJal11sQmMr8WI.jpg","","https://meralll.com/wp-content/uploads/2021/04/M9kC94kPJuvwcbghWpsDqiU1sw2B5Ts6vwXfpSnt-150x150.jpg|https://meralll.com/wp-content/uploads/2021/04/j4zSaPoXXhD5YrPSF8brzXbOA5Mghq29DDM2MUTM-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/KbhaNHTgcQvWP2DvTjzNRWPlRZIJal11sQmMr8WI-150x150.jpg","","","","","","","","مقدمة العطر برغموت وغريب فروت وبيتي غراين وكشمش أسود قلب العطر ياسمين وزنبق وبنفسج وخزامي وورد وحب الهيل قاعدة العطر: مسك ابيض","%%title%% %%page%% %%sep%% %%sitename%% معطر الشعر خصلة فيوليت - 125 مل"
"معطر الشعر خصلة سيلفر- 125مل - مركز","<strong>معطر الشعر خصلة سيلفر- 125مل - مركز :</strong>
<ul>
 	<li>مقدمة العطر: زعفران .</li>
 	<li>قلب العطر: قرفة وريحان وورو وزهرة ياسمين وباتشولي .</li>
 	<li>قاعدة العطر: حبة تونكا وفانيليا وعود .</li>
</ul>","Simple Product","276.00","249.25","العطور|العطور>معطر الشعر|العناية>العناية بالشعر|المكياج","https://meralll.com/wp-content/uploads/2021/04/wdDa1omsWLLFkQH2LkH4xdZLsHKgHzPGRTgR4Gim.jpeg","https://meralll.com/wp-content/uploads/2021/04/wdDa1omsWLLFkQH2LkH4xdZLsHKgHzPGRTgR4Gim-150x150.jpeg","","wdDa1omsWLLFkQH2LkH4xdZLsHKgHzPGRTgR4Gim","","","","https://meralll.com/wp-content/uploads/2021/04/nrygUqrgUAyK1lKg1dpryDxmTei6t7jXacVaHCTJ.jpeg|https://meralll.com/wp-content/uploads/2021/04/P52XothnZpg3ACOm0saRXKENiLYEC2tXJcdrmdQs.jpeg|https://meralll.com/wp-content/uploads/2021/04/02z17dnxtvXJMD2HAsUGfbAWuUyITQNVwTlN4CHp.jpeg|https://meralll.com/wp-content/uploads/2021/04/eKmjQa4arxPizTtSgUrkAGtRezcN2q9zqf2CPPqU.jpeg","","https://meralll.com/wp-content/uploads/2021/04/nrygUqrgUAyK1lKg1dpryDxmTei6t7jXacVaHCTJ-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/P52XothnZpg3ACOm0saRXKENiLYEC2tXJcdrmdQs-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/02z17dnxtvXJMD2HAsUGfbAWuUyITQNVwTlN4CHp-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/eKmjQa4arxPizTtSgUrkAGtRezcN2q9zqf2CPPqU-150x150.jpeg","","","","","","","","مقدمة العطر زعفران قلب العطر قرفة وريحان وورو وزهرة ياسمين وباتشولي قاعدة العطر حبة تونكا وفانيليا وعود .","%%title%% %%page%% %%sep%% %%sitename%% معطر الشعر خصلة سيلفر- 125مل - مركز"
"معطر الشعر خصلة بيج - 125مل - مركز","<strong>معطر الشعر خصلة بيج - 125مل - مركز :</strong>
<ul>
 	<li>مقدمة العطر: فلفل وردي وزهرة إيلانغ لانغ ولبان .</li>
 	<li>قلب العطر: زهرة غاردينيا وتوابل وروائح مدخنة .</li>
 	<li>قاعدة العطر: عنبر وباتشولي .</li>
</ul>","Simple Product","276.00","249.25","العطور|العطور>معطر الشعر|العناية>العناية بالشعر|المكياج","https://meralll.com/wp-content/uploads/2021/04/xz6OTGGFvFlvZdNklAWPhKFWJpj9aya4QAjJRE0c.jpg","https://meralll.com/wp-content/uploads/2021/04/xz6OTGGFvFlvZdNklAWPhKFWJpj9aya4QAjJRE0c-150x150.jpg","","xz6OTGGFvFlvZdNklAWPhKFWJpj9aya4QAjJRE0c","","","","https://meralll.com/wp-content/uploads/2021/04/mLXzbvQRwtxAZ2swHmkGkk2L1wPXgTkG9Lj7bt2h-1.jpeg|https://meralll.com/wp-content/uploads/2021/04/hMOeZ7O3PHtAuBdeGJpdeshtLbgaHKbOkI9WTKuz.jpg|https://meralll.com/wp-content/uploads/2021/04/26vmzbmjhCxKFoJ2uS5B9A6QLBl678Q2EoYC8Eoe.jpg|https://meralll.com/wp-content/uploads/2021/04/qndqhhCnSDqbV4go3tfQx7rqEz38U9okDyuV5M1d.jpg","","https://meralll.com/wp-content/uploads/2021/04/mLXzbvQRwtxAZ2swHmkGkk2L1wPXgTkG9Lj7bt2h-1-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/hMOeZ7O3PHtAuBdeGJpdeshtLbgaHKbOkI9WTKuz-150x150.jpg|https://meralll.com/wp-content/uploads/2021/04/26vmzbmjhCxKFoJ2uS5B9A6QLBl678Q2EoYC8Eoe-150x150.jpg|https://meralll.com/wp-content/uploads/2021/04/qndqhhCnSDqbV4go3tfQx7rqEz38U9okDyuV5M1d-150x150.jpg","","","","","","","","مقدمة العطر فلفل وردي وزهرة إيلانغ لانغ ولبان قلب العطر زهرة غاردينيا وتوابل وروائح مدخنة قاعدة العطر عنبر وباتشولي .","%%title%% %%page%% %%sep%% %%sitename%% معطر الشعر خصلة بيج - 125مل - مركز"
"فرشاة تطهير الوجه Forever Fiina Mini","<strong>فرشاة تطهير الوجه Forever Fiina Mini :</strong>
<ul>
 	<li>جهاز Forever Fiina Mini بتكنولوجيا النبضات الصوتية آمنة و صحية لصناعتها من السيليكون الصحي ومقاوم لتراكم البكتيريا على شعيرات الجهاز.</li>
 	<li>بذلك يجعلها 35 مرة أكثر صحة من النايلون.</li>
 	<li>لكن لا يتتطلب استبدال أي رؤس فرشاة.</li>
 	<li>خفيفة الوزن.</li>
 	<li>مضادة للماء تماماً.</li>
 	<li>وكما يوجد بها نظام سرعه مختلفه يتم التحكم فيها يدوياً في زيادة سرعة النبضات او انقاصها.</li>
 	<li>تم تصميم Forever Fiina Mini لان تناسب حياتك.</li>
 	<li>شحن الجهاز يعطي ما يصل إلى 300 استخدام.</li>
 	<li>نبضات T-Sonic توفر القدرة الفريدة لازالة 99٪ من الشوائب وبقايا الجلد الميت و بقايا المكياج دون تهيج البشرة.</li>
 	<li>تلائم جميع أنواع البشرة.</li>
 	<li>تنظيف عميق و فعال و لطيف.</li>
 	<li>كفاءة تنظيف غير مسبوقة.</li>
 	<li>سيليكون أكثر صحة.</li>
 	<li>جسم مضاد للماء والبكتيريا.</li>
 	<li>يستخدم مع غسول او بدون غسول.</li>
 	<li>يمكن استخدامه عند الاستحمام آمن مغطي بالسيليكون يسهل تنظيفه و يمنع تراكم البكتريا على سطح الجهاز.</li>
 	<li> تقدم جميع فوائد التطهير العميق في جهاز واحدة مدمج الحجم.</li>
 	<li> يدمج نبضات T-Sonic لتعمل علي إزالة الشوائب و الزيوت وتفتيح المسام بنسبة 99٫5٪ وكذلك بقايا المكياج وخلايا الجلد الميتة .</li>
 	<li>دقيقة واحدة فقط من الاستخدام مرتين يوميا تطهر وتحول الجلد الى بشره صافيه تمام عن طريق إزالة الشوائب المسببة لعيوب البشرة مع بقائها لطيفة علي البشرة.</li>
 	<li>لكي تسعدي بشرتك عليك استخدام فور ايفر فينا ميني .</li>
</ul>","Simple Product","72.45","50.72","أجهزة و أدوات|أجهزة و أدوات>أجهزه الوجه|العناية|العناية>العناية بالوجه","https://meralll.com/wp-content/uploads/2021/04/vSKxPdF9B617U8N3sMXa1qMd60Z74f50StX33KVC.jpeg","https://meralll.com/wp-content/uploads/2021/04/vSKxPdF9B617U8N3sMXa1qMd60Z74f50StX33KVC-150x150.jpeg","","vSKxPdF9B617U8N3sMXa1qMd60Z74f50StX33KVC","","","","https://meralll.com/wp-content/uploads/2021/04/AtzxRSws3vdPnKj29IZVuTL2FJyDWXek2ZuYzafr.jpeg|https://meralll.com/wp-content/uploads/2021/04/D2RN4qnE3GOEVXNQkqGZyTgnTePKqxCTGKONVvjC.jpeg","","https://meralll.com/wp-content/uploads/2021/04/AtzxRSws3vdPnKj29IZVuTL2FJyDWXek2ZuYzafr-150x150.jpeg|https://meralll.com/wp-content/uploads/2021/04/D2RN4qnE3GOEVXNQkqGZyTgnTePKqxCTGKONVvjC-150x150.jpeg","","","","","","","","دقيقة واحدة فقط من الاستخدام مرتين يوميا تطهر وتحول الجلد الى بشره صافيه تمام عن طريق إزالة الشوائب المسببة لعيوب البشرة مع بقائها لطيفة","%%title%% %%page%% %%sep%% %%sitename%% تقدم جميع فوائد التطهير العميق"
"باليت شدو واضاءه فوكالوربيوتي FOCALLUR FA47","<b> باليت شدو واضاءه فوكالوربيوتي FOCALLUR FA47 :</b>
<ul>
 	<li>الباليت الذي يحتوي على اربعة عشر لون من الوان الظلال المميزة ذات النوعية المختلفة من المطفي الى المخملي الى الساتان الى الفيلفيت الى البيجمنت ومختلف اللمعات.</li>
 	<li>وتحتوي على اربع درجات مميزه من درجات الاضاءة المرغوبة لاي سيدة.</li>
</ul>","Simple Product","57.50","40.25","المكياج|المكياج>الإضاءه|المكياج>العيون|المكياج>العيون>ظلال العيون|المكياج>العيون>محددات العيون","https://meralll.com/wp-content/uploads/2021/04/8hvOcP7RugjaJNXnXZ5yBJ7LFSI6W1dXKv0NX3hT.jpg","https://meralll.com/wp-content/uploads/2021/04/8hvOcP7RugjaJNXnXZ5yBJ7LFSI6W1dXKv0NX3hT-150x150.jpg","","8hvOcP7RugjaJNXnXZ5yBJ7LFSI6W1dXKv0NX3hT","","","","https://meralll.com/wp-content/uploads/2021/04/6iK4Q9dCJCKYsuZfTWYLoo2BmG43Muhf3WxpLId4.jpeg","","https://meralll.com/wp-content/uploads/2021/04/6iK4Q9dCJCKYsuZfTWYLoo2BmG43Muhf3WxpLId4-150x150.jpeg","","","","","","","","باليت شدو واضاءه فوكالوربيوتي FOCALLUR FA47 :الباليت الذي يحتوي على اربعة عشر لون من الوان الظلال المميزة ذات النوعية المختلفة","%%title%% %%page%% %%sep%% %%sitename%% باليت شدو واضاءه فوكالور بيوتي"
"مجموعة احمر الشفاه الاحترافية برو من اوفرا 20لون","<p class=""ql-align-right""><strong>مجموعة احمر الشفاه الاحترافية برو من اوفرا:</strong></p>

<ul>
 	<li class=""ql-align-right"">مجموعة احمر شفاه بتركيبة مميزة غنية باللون تمنح شفتيك مظهر ممتلئ وأنيق .</li>
 	<li class=""ql-align-right"">بقوام كريمي سهل التطبيق يمنحك شفاه مخملية بألوان تدوم طويلا .</li>
 	<li class=""ql-align-right"">تحتوي المجموعة على 20 لون لتتمكني من انشاء مظهر مكياج مختلف في كل مرة .</li>
 	<li class=""ql-align-right"">اختيار مثالي لمظهر شفاه جذابة .</li>
</ul>","Simple Product","287.50","201.25","المكياج|المكياج>الادوات وفرش التجميل>اوفرا|المكياج>الشفاه","https://meralll.com/wp-content/uploads/2021/04/OBaxUb28N56aO2LmJk7HqADjDNEcFbBf4DbKzDFC.jpeg","https://meralll.com/wp-content/uploads/2021/04/OBaxUb28N56aO2LmJk7HqADjDNEcFbBf4DbKzDFC-150x150.jpeg","","OBaxUb28N56aO2LmJk7HqADjDNEcFbBf4DbKzDFC","","","","","","","","","","","","","","مجموعة احمر شفاه بتركيبة مميزة غنية باللون تمنح شفتيك مظهر ممتلئ وأنيق بقوام كريمي سهل التطبيق يمنحك شفاه مخملية بألوان تدوم طويلا .","%%title%% %%page%% %%sep%% %%sitename%% مجموعة احمر شفاه بتركيبة مميزة"
"طقم ارواج ميني ذابالم ميني الاصدارالتاسع THE BALM","<strong>طقم ارواج ميني ذابالم ميني الاصدارالتاسع THE BALM :</strong>
<ul>
 	<li>الاصدار التاسع من اصدارات ذا بالم ميني الخاصة بالوان احمر الشفاة المميزة والثابتة .</li>
 	<li>تحتوي على ستة الوان خاصة في هذا الاصدار ما بين الالوان اللحمية الهادئة الى القوية الملكية.</li>
</ul>","Simple Product","126.50","88.55","المكياج|المكياج>الشفاه|المكياج>ذا بالم","https://meralll.com/wp-content/uploads/2021/04/y444WdAzorJu0cgNMawggMzDfwYJLSicnpuvyH1d.jpeg","https://meralll.com/wp-content/uploads/2021/04/y444WdAzorJu0cgNMawggMzDfwYJLSicnpuvyH1d-150x150.jpeg","","y444WdAzorJu0cgNMawggMzDfwYJLSicnpuvyH1d","","","","","","","","","","","","","","طقم ارواج ميني ذابالم ميني الاصدارالتاسع THE BALM :الاصدار التاسع من اصدارات ذا بالم ميني الخاصة بالوان احمر الشفاة المميزة والثابتة .","%%title%% %%page%% %%sep%% %%sitename%% طقم ارواج ميني ذابالم ميني"
